NF-OBJ	"Isibawo sokuthumela ngaphandle ngokumakethwa kwepahla kanye nerhelebho lokusisa
Siyakutlhogomela Singebalapha Siyakusebenzela
Imisebenzi eyenzelwa abantu
Imisebenzi yeenhlangano
Imisebenzi eyenzelwa amaphandle
Khetha ilimi
Thumela ngaphandle imikhiqizo yeentjalo neentjalo
Isibawo semvumo yokuthumela ngaphandle iimfesi ngo
Thumela ngaphandle iinciliba namaqanda wazo
Isibawo sokuthumela ngaphandle ngokumakethwa kwepa
Isibawo semvumo yokuthumela ipahla ngaphandle
Ukutlolisa izinto zokuthunyelwa zokwelapha ifuyo
Ongakhetha kikho
Gadangisa ikhaseli
Faka kokuthandako
Yenza njengekhasi lekhaya
Thintana nathi
Umebhe wesayithi
Ekhaya
Imisebenzi yeenhlangano
Ukuletha ngaphakathi nokuthumela ngaphandle
Iimvumo zokuthumela ngaphandle
Isibawo sokuthumela ngaphandle ngokumakethwa kwepa
Isibawo sokuthumela ngaphandle ngokumakethwa kwepahla kanye nerhelebho lokusisa
Ihlathululo
Amagadango okufanele alandelwe
Imithetho esetjenziswako
Amazinga wokusebenza nesikhathi
Iindleko
Amaforomo azaliswako
Imininingwana yokuthintana
Ihlathululo
Ngesikhathi semisebenzi enqotjhiswe ekuthuthukiseni amamakethe wokukhitjhwa kwemikhiqizo kanye nemisebenzi yeSewula Afrika, begodu
Nokuthola amasiso abunqopha wangaphandle amatjha bonyana eze eSewula Afrika
I-EIMA inikela abathumeli ngaphandle bepahla irhelebho leemali ukukhangisa ngemikhiqizo kanye nemisebenzi entjhabatjhabeni kanye nokubarhelebha ngekambiso yokumadanisa ukuqinisa ukukhitjhwa kunye namasiso abunqopha wangaphandle. Irhelebho lokwenza ngcono iindleko zokukhuthaza abathumela ipahla ngaphandle.
Umsebenzi loyo uqalelele abathengi abalandelako:
Abakhiqizi bomkhiqizo beSewula Afrika, kufaka hlangana amarhwebo amancani, aphakathi kunye nasele akhulile ama-SSME, abantu agade badinywe amathuba kade ama-PDI kanye namabhizinisi anabanikazi.
Amabhizinisi alawulwa maphrojekthi, adzimelele ekutholeni isiqiniseko kuMkhandlu wokuThunyelwa ngaPhandle kwePahla namkha i-Ofisi leKoro ye-TISA leyo umsebenzi wephrojekthi ozakuwuzuzela ikoro begodu uphakamise nenani.
Izindlu zokurhwebela ukuthunyelwa ngaphandle kwepahla eSewula Afrika.
Amahlelo alandelako atholakala ngaphasi kwehlelo le-EMIA:
IHLELO
Nawufuna ilwazi elinabileko, yiya ku-website yomNyango wezokuRhwebelana namaBubulo.
Phezulu
Amagadango okufanele alandelwe
Omunye nomunye umsebenzi owenziwa yi-EMIA unencwajana yemihlahlandlela, enalo loke ilwazi ngendlela, kanye nenzuzo ezikhambisana nalokho okunikelwako.
Igadango lokuthoma: sebenzisa incwajana emhlahlandlela amaforomo wokwenza isibawo kunye nencwajana yemihlahlandlela kumele zifundwe zombili. Isibawo singaphumelela nangabe simadaniswa neemfuneko njengombana zitlolwe phasi ncwajaneni yemihlahlandlela"".
Funda imitlolo leyo ngokutjheja ukuze wazi kuhle imilayo kunye nekambiso.
Igadango lesibili: zalisa iforomo lesibawo irhelo elinemitlolo yoke okumele ilethwe nesibawo linikelwe. Incwajana yemihlahlandlela izakutjho nangabe kukhona imitlolo eminye efunakalako.
nangabe uletha ilwazi elilahlako namkha udlale ngerhelebho le-EMIA, kungenzeka ungasafakwa kwamanye amarhelebho anikelwa lihlelo le-EMIA yeTISA.
Igadango lesithathu: Letha isibawo sakho
Amabhizimisi angaletha iimbawo ezisithandathu ngonyaka, kodwana kube ziimbawo ezine kwaphela zehlelo ngalinye. Iimphambuki kumele zigunyazwe mPhathi omkhulu we-EMIA.
Amaforomo wesibawo azaliswe kuhle kumele alethwe ngesikhathi esibekiweko somsebenzi omunye nomunye we-EMIA.
Iimbawo ezingakazaliseki kuhle namkha ezifika emva kwesikhathi angeze zamukelwa.
Igadango lesine: ukusetjenzwa kwesibawo
I-EMIA izakuthumela incwadi yokuvuma bonyana isitholile isibawo ngemva-kwama awara ama-48 ithole isibawo sakho. Incwadi yokuvuma ukuthola isibawo kumele ifakwe kizo zoke izinto ezizakuthintanisa ne-EMIA.
Nangabe isibawo sakho siphelele ngemitlolo yoke esekelako begodu sikhambisana nayo yoke imigomo yokwamukelwa, nasinjalo sesingaqalelelwa isibawo leso.
Igadango lesihlanu: ukwamukelwa namkha ukwaliwa kwesibawo
I-EMIA izakwazisa bonyana isibawo sakho samukelwe namkha saliwe ngemva kwama awara ama-48 nasele kuthethwe isiqunto samaphelelo.
Isibawo angeze samukelwe ngomlomo. Kumele uqiniseke bonyana uthola incwadi etjhoko bonyana samukelwe ngaphambi kobana ukhambe.
Ikhophi yesaziso sokwamukelwa kumele sikhambisane neencwadi zoke ezabe zikuthintanisa ne EMIA begodu / namkha ukulethwa kweminye imitlolo kwa-EMIA. Nangabe i-EMIA ithola imitlolo evela kuwe kumele ikhambisane nencwadi yokwamukelwa.
I-EMIA angeze yaba necala nangabe imitlolo leyo ilahlekile namkha ayisatholakali. Imitlolo nayilahlekileko namkha ingatholakali lapho ikhona ingakhinyabeza namkha iriyadise ikambiso yelawulo.
Nasele isibawo sokurhelejwa sesamukelwe, iforomo le-EMIA, imitlolo esekelako kunye nephephambuzo kumele zizaliswe zithunyelwe ku-EMIA eenyangeni ezintathu kusukela ngelanga ezabuya ngalo endaweni yokwamukelwa kwebhizimisi.
Nangabe kunezinye izinto namkha imitlolo ephathelene neembizo azitholakali emva kwenyanga ezintathu, isibawo lesi sizakwaliwa.
I-EMIA izakwazisa ngokwamukelwa emalangeni ama-20 wokusebenza ngemva kobanyana iimbizo sezilethwe ku-EMIA.
Phezulu
Imithetho esetjenziswako
Phezulu
Amazinga wokusebenza nesikhathi
Amazinga wokusebenza nesikhathi kwehluka ngokuya ngokwemisebenzi.
Phezulu
Iindleko
Awubhadeli litho ngalomsebenzi. Amakampani namkha nabamabhizinisi azijamele wodwa kumele balethe iintifikhethi ezitjengisa bonyana bababhadali bomthelo ukuze bazuze kilelihlelo. Ngalokho-ke kutjho bonyana kumele kube uwubhadalile umthelo.
Phezulu
Amaforomo azaliswako
Phezulu
Imininingwana yokuthintana
Idorobha
Umtato:
I-adresi yendawo:
I-adresi yeposo:
Yabuyekezwa kokugcina :
Thintana nathi
Umebhe wesayithi
Imibandela nobujamo
"
NF-OBJ	"Ukuvowuda
Siyakutlhogomela Singebalapha Siyakusebenzela
Imisebenzi eyenzelwa abantu
Imisebenzi yeenhlangano
Imisebenzi eyenzelwa amaphandle
Khetha ilimi
Ukusetjenziswa kumbi kweendaki notjwala
Amalayisense wokutjhayela
Ukuvowuda
Ongakhetha kikho
Gadangisa ikhaseli
Faka kokuthandako
Yenza njengekhasi lekhaya
Thintana nathi
Umebhe wesayithi
Ekhaya
Imisebenzi eyenzelwa abantu
Abatjha
Ukuvowuda
Ukuvowuda
Thintana nathi
Umebhe wesayithi
Imibandela nobujamo
"
NF-OBJ	"Siyakutlhogomela Singebalapha Siyakusebenzela
Imisebenzi eyenzelwa abantu
Imisebenzi yeenhlangano
Imisebenzi eyenzelwa amaphandle
Khetha ilimi
Isibawo sokutloliswa njengobhadela umthelo namkha
Isibawo sokuzitlolisa njengobhadela umthelo kasola
Isibawo sokuzitlolisela umthelo wabasebenzi iPAYE
Isibawo sokungezelelwa kwesikhathi ekulethweni kwa
Isibawo sokubhadelwa komthelo kasolanga ukubhadel
Inzuzo etholakala engenisweni yokusisa
Ukubhadelwa komthelo kasolanga
Isibawo sokubekelwa ngeqadi ekubhadeleni umthelo w
Isibawo sekomba yangokomthetho yomthelo iphesente
Isibawo sekomba yangokomthetho yomthelo
Isibawo sekomba yangokomthetho yomthelo
Isibawo sekomba yangokomthetho yomthelo
Isibawo sekomba yangokothetho yokudoswa komthelo
Isibawo sekomba yangokothetho yokudoswa komthelo
Isibawo sekomba yangokomthetho yokudoswa komthelo
Ongakhetha kikho
Gadangisa ikhaseli
Faka kokuthandako
Yenza njengekhasi lekhaya
Thintana nathi
Umebhe wesayithi
Ekhaya
Imisebenzi yeenhlangano
Umthelo
Ihlathululo
Amagadango okufanele alandelwe
Imithetho esetjenziswako
Amazinga wokusebenza nesikhathi
Iindleko
Amaforomo azaliswako
Imininingwana yokuthintana
Ihlathululo
Kwanjesi, amaforomo alandelako ayatholakala:
Ababhadela umthelo banikelwa ithuba lokufumana, ukuzalisa, ukuletha amaforomo wokubhadela umthelo ngokusebenzisa indlela yokubhadela ethenjiweko nephephileko ama-awara ama-24 ngelanga.
Abhabhadela umthelo, amafemu we-accounting nabasebenzi bomthelo abafisa ukufayila amaforomo wabo womthelo, namkha abafayilela amaklayenti wabo amaforomo womthelo bayakghona ukuzitlolisa erherhweni ngokusebenzisa i-inthanethi. Akunahlelo lekhompyutha elikhethekileko elifunekako - kufuneka nje ukuthintana nge-webh kanye nerherho lokusebenza kwe-Windows ejayelekileko.
Phezulu
Amagadango okufanele alandelwe
Khetha ibhathini yokuzitlolisa ngesinceleni sesandla bewukhethe umhlobo wokuzitlolisa osebenza kuwe.
Nasele ikambiso yokuzitlolisa iphelile, uzakufumana ikhodi yokufikelela kwangeqadi nephaswed yokufikelela imisebenzi ekhona.
Ikhodi yokufikelela kwangeqadi nephaswed izakukhutjhwa kuphela nasele wena namkha umjameli wakho aqinisekisiwe ngokuya kwamagadango wokulawula afaneleko afuna itlikitlo le-elektroniki.
Nasele uzalise iforomo, ilwazi elifakwe eforomini liqinisekiswa ngokuzeleko. Koke ukubalisisa kwenziwa lirherho khona kuzakukhutjhwa ithuba lokudluliswa kwelwazi elingasiqiniso.
Ungakhetha ukubhadela lokha nawuletha iforomo begodu ungabhadela ngesinye nesinye isikhathi ngaphambi kwelanga lokugcina.
Nanyana ikambiso izwakala irarene, nasiya ekwenzeni kulula begodu kuyarhaba. Isekelo lifumaneka eduze ngomtato eSentheni yeRhelebho lomTato enabasebenzi abaneleko kanye neDeskeni leSekelo elizakuhlahla ngekambiso.
Phezulu
Imithetho esetjenziswako
Phezulu
Amazinga wokusebenza nesikhathi
Akunasikhathi esibekelwe lomsebenzi.
Phezulu
Iindleko
Awubhadeli litho ngalomsebenzi.
Phezulu
Amaforomo azaliswako
Phezulu
Imininingwana yokuthintana
Sibawa ukhethe kunye:
Yabuyekezwa kokugcina :
Iinhlanganiso ezikhambelanako
Thintana nathi
Umebhe wesayithi
Imibandela nobujamo
"
NF-OBJ	"Isibawo sokuthumela ngaphandle iinlwana ama-embriyo amadlala nesimeni
Siyakutlhogomela Singebalapha Siyakusebenzela
Imisebenzi eyenzelwa abantu
Imisebenzi yeenhlangano
Imisebenzi eyenzelwa amaphandle
Khetha ilimi
Isibawo sokutlolisa itshwayo lokufanisa isilwana
Isibawo sokudluliswa kwetshwayo lokufanisa isilwan
Isibawo sokuzitlolisa njengomsebenzisi womtjhini w
Isibawo sokuletha ngeenarheni iinlwana nezinto zej
Isibawo sokuvunywa kwekunzi
Isibawo sokuvuselelwa kokuvunywa kwesilwana bona s
Isibawo sokutloliswa njengehlangano yokuzalaniswa
Isibawo sesirhunyezo sokubikwa kokuqubuka kobulwel
Ukutlolisa indawo njengesentha yezokulima ukwenzel
Isibawo sokuthumela ngaphandle iinlwana amaembriyo
Ongakhetha kikho
Gadangisa ikhaseli
Faka kokuthandako
Yenza njengekhasi lekhaya
Thintana nathi
Umebhe wesayithi
Ekhaya
Imisebenzi yeenhlangano
Ukwenziwa ngcono kweenlwana nefuyo
Isibawo sokuthumela ngaphandle iinlwana amaembriyo
Isibawo sokuthumela ngaphandle iinlwana ama-embriyo amadlala nesimeni
Ihlathululo
Amagadango okufanele alandelwe
Imithetho esetjenziswako
Amazinga wokusebenza nesikhathi
Iindleko
Amaforomo azaliswako
Imininingwana yokuthintana
Ihlathululo
Iimbawo kufanele zilethwe emTlolisini kungakapheli amalanga ama-30 ngaphambi kokuthunyelwa ngaphandle.
Phezulu
Amagadango okufanele alandelwe
Iimbawo ezingakazaliswa ngokuzeleko zizakubuyiselwa kumbawi.
Namathisela amarhemo aveza ilwazi labanikeli bama-embryo, amadlala namkha isimeni namkha iinlwana ezizakulethwa ngenarheni esigabeni C seforomo lesibawo.
Ikhodi yegatja: 000845/010845
Letha iimbawo ehlanganweni yabazalanisi abafaneleko namkha ephikweni lokutlolisa bona yenze isiphakamiso.
Letha iimbawo ku:
Phezulu
Imithetho esetjenziswako
Phezulu
Amazinga wokusebenza nesikhathi
Isibawo sizakuvunywa kungakapheli amalanga ama-30.
Phezulu
Iindleko
Phezulu
Amaforomo azaliswako
Phezulu
Imininingwana yokuthintana
Yabuyekezwa kokugcina :
Thintana nathi
Umebhe wesayithi
Imibandela nobujamo
"
NF-OBJ	"Isibawo semvumo yokusebenza
Siyakutlhogomela Singebalapha Siyakusebenzela
Imisebenzi eyenzelwa abantu
Imisebenzi yeenhlangano
Imisebenzi eyenzelwa amaphandle
Khetha ilimi
Isibawo semvumo yokusebenza
Isibawo semvumo yokusebenza yamakghono angakajayel
Isibawo sokungezelela namkha sokutjhugulula imvumo
Isibawo semvumo yokusebenza yokudluliswa phakathi
Isibawo semvumo yabasebenzi beenkepeni
Ongakhetha kikho
Gadangisa ikhaseli
Faka kokuthandako
Yenza njengekhasi lekhaya
Thintana nathi
Umebhe wesayithi
Ekhaya
Imisebenzi eyenzelwa amaphandle
Ukuqatjha
Isibawo semvumo yokusebenza
Isibawo semvumo yokusebenza
Ihlathululo
Amagadango okufanele alandelwe
Imithetho esetjenziswako
Amazinga wokusebenza nesikhathi
Iindleko
Amaforomo azaliswako
Imininingwana yokuthintana
Ihlathululo
Imvumo yokusebenza mtlolo onikela iphandle ilungelo lokusebenza kwenye nenye ihlangano eSewula Afrika. Imvumo yokusebenza inikelwa amaphandle kuphela.
Phezulu
Amagadango okufanele alandelwe
Iimbawo zayo yoke imihlobo yeemvumo zokusebenza kufanele zenziwe e-ofisini labajameli eliseduze labosomaqhinga beSewula Afrika enarheni yakho namkha e-ofisini lesifunda eliseduze lomNyango lapho umbawi azakusebenza khona.
Letha imitlolo elandelako:
o iphaspoti esebenza ubuncani bakhona amalanga ama-30 ngemva kokuhlala eRiphabhligini okuhlosiweko o isitifikhethi sokuhlatjelwa nayikuthi sifunwa mthetho o imibiko yezokwelatjhwa namkha yeradiyoloji. Umbiko weradiyoloji awufuneki nasiya ebantwaneni namkha kibomma abasidisi o isitifikhethi somtjhado (nayikuthi utjhadile), incwadi yesifungo yothethene naye njengombana kubekiwe, isitifikhethi sokuhlongakala (nayikuthi othethene naye uhlongakele) namkha umlayo wesahlakaniso o iintifikhethi ezizeleko zamabeletho zabo boke abantwana abazakuphekelela umbawi o isitifikhethi sokuvunyelwa samapholisa esibuya kizo zoke iinarha umbawi naloyo athethene naye ahlale kizo ukuthoma eminyakeni eli-18 nabo boke abantwana abazakuphekelela umbawi ngasikhathi aseRiphabhligini o isitifikhethi sokuhlatjelwa umgomani osarulana nayikuthi ukhamba namkha uhlose ukukhamba endaweni enomgomani osarulana.
Phezulu
Imithetho esetjenziswako
Phezulu
Amazinga wokusebenza nesikhathi
Akunasikhathi esibekelwe ukusebenzana nesibawo sakho.
Phezulu
Iindleko
Phezulu
Amaforomo azaliswako
Phezulu
Imininingwana yokuthintana
Sibawa ukhethe kunye:
Yabuyekezwa kokugcina :
Thintana nathi
Umebhe wesayithi
Imibandela nobujamo
"
NF-OBJ	"Isibawo sokusebenzisa umsebenzi weposo obekelwe umuntu
Siyakutlhogomela Singebalapha Siyakusebenzela
Imisebenzi eyenzelwa abantu
Imisebenzi yeenhlangano
Imisebenzi eyenzelwa amaphandle
Khetha ilimi
Isibawo sokutlolisa isikebhe sokuthiya iimfesi
Isibawo semvumo yokusebenzisa indawo yokusetjenzwa
Isibawo semvumo yokuthiya ngomnqopho wokwenza imal
Isibawo Sesitifikethi Sokwamukeleka Kokuthuthwa Ka
Isibawo selungelo lokuzuma amaminerali ngokwemba
Isibawo semvumo yokumayina
Isibawo selungelo lokumayina
Ukutlolisela Ukusebenzisa Amanzi
Isibawo sokusebenzisa umsebenzi weposo obekelwe um
Isibawo sokusebenzisa umsebenzi weposo obekelwe um yokurhatjha yomdumo onamandla amancani
Ongakhetha kikho
Gadangisa ikhaseli
Faka kokuthandako
Yenza njengekhasi lekhaya
Thintana nathi
Umebhe wesayithi
Ekhaya
Imisebenzi yeenhlangano
Isibawo sokusebenzisa umsebenzi weposo obekelwe um
Isibawo sokusebenzisa umsebenzi weposo obekelwe umuntu
Ihlathululo
Amagadango okufanele alandelwe
Imithetho esetjenziswako
Amazinga wokusebenza nesikhathi
Iindleko
Amaforomo azaliswako
Imininingwana yokuthintana
Ihlathululo
Imisebenzi yeposo ebekelwe umuntu (i-reserved postal services) ifaka zoke iincwadi, amaposkarada, izinto ezigadangisiweko, amaphasela amancani nezinye izinto eziposwako (i-postal articles). Ilayisense inikela umnikazi ilungelo lokusebenzisa umsebenzi weposo begodu umbeka ngaphasi kweembopho okukhulunywe ngazo esigabeni 16 somThetho wemiSebenzi yePoso ka-1998.
Sibawa utjheje: Ukunikelwa kwamalayisense weendawo ezingakabekelwa umuntu kwenzeka kanye kuphela nasele uNgqongqotjhe aveze isimemo seembawo. Kwanjesi, iPosofisi yeSewula Afrika ngiyo kuphela yihlangano enelayisense. Akunamuntu ongasebenzisa umsebenzi weposo obekelwe umuntu ngaphandle kwalokha nakanemvumo yalokho.
Phezulu
Amagadango okufanele alandelwe
Zalisa iforomo lesibawo ngamagabhadlhela usebenzise amagabhadlhela.
Letha iforomo lesibawo nemali yesibawo emNyangweni wezokuThintana.
Iimbawo ezingakazaliswa zizakubuyiselwa kumbawi begodu akunakuziphendulela okuzakwenziwa ekuthikamezeni okungenzeka.
Phezulu
Imithetho esetjenziswako
Phezulu
Amazinga wokusebenza nesikhathi
Ilayisense ingalunga ngemva kwamalanga amatjhumi amathathu.
Phezulu
Iindleko
Imali yelayisense yi-R25 000
Phezulu
Amaforomo azaliswako
Isibawo sokuzitloliselwa ukusebenzisa imisebenzi yeposo engabekelwa muntu. Thintana ne-ofisi lomnyango eliseduze nawe.
Phezulu
Imininingwana yokuthintana
Idorobha
Umtato:
Ifeksi:
I-adresi yendawo:
I-adresi yeposo:
Yabuyekezwa kokugcina :
Iinhlanganiso ezikhambelanako
Thintana nathi
Umebhe wesayithi
Imibandela nobujamo
"
NF-OBJ	"﻿
Isibawo sokuvuselelwa namkha ukusulwa kokutloliswa kwesihlahla sezelimo
Ihlathululo
Amagadango okufanele alandelwe
Imithetho esetjenziswako
Amazinga wokusebenza nesikhathi
Iindleko
Amaforomo azaliswako
Imininingwana yokuthintana

Ihlathululo

Zoke iinhlahla zezelimo ezilethwa, ezenziwa, ezikhiqizwa namkha ezithengiswa eSewula Afrika kufanele zitloliswe nomTlolisi .

I-ofisi lomTlolisi ngonyaka lithumela iincwadi zokuvuselelwa namaforomo weembawo kibo boke abaphethe ukutloliswa.

Phezulu

Amagadango okufanele alandelwe

Ukuvuselelwa:

zalisa iforomo lesibawo  ngokubuyelelwe kathathu begodu ngamagabhadlhela kuphela
letha isibawo ku-Registrar: Act 36 of 1947
ilanga lokugcina lokuvuselelwa mhlaka 30 Juni.

Ukusula:

zalisa iForomo B ngokubuyelelwe kathathu begodu ngamagabhadlhela kuphela
letha isitifikhethi sokuthoma samabala.

Imininingwana yombawi:

zalisa iForomo C ngelokuletha ebujameni banjesi ilwazi lokuthintana, isibonelo, i-adresi, inomboro yomtato nomuntu ongathintana naye.


Phezulu

Imithetho esetjenziswako

Fertilizers, Farm Feeds, Agricultural Remedies and Stock Remedies Act, 1947  

Phezulu

Amazinga wokusebenza nesikhathi

Ukuvuselelwa kwenziwa ngokufunyanwa kwemali yokubhadela.

Phezulu

Iindleko

R2 480

Phezulu

Amaforomo azaliswako

I-ofisi lomTlolisi ngonyaka lithumela iincwadi zokuvuselelwa namaforomo weembawo kibo boke abatlolisiweko.

Phezulu

Imininingwana yokuthintana


"
NF-OBJ	"﻿

Isinghonghoyilo ngokungaziphathi kuhle namkha ukwephulwa komthetho malunga we-SAPS newe-MPS

Ihlathululo
Amagadango okufanele alandelwe| Imithetho esetjenziswako
Amazinga wokusebenza nesikhathi| Iindleko
Amaforomo azaliswako| Imininingwana yokuthintana

Ihlathululo

Yenza isinghonghoyilo kwa-Independent Complaints Directorate . Nayikuthi wenza isinghonghoyilo e-Ofisini lesiTjhaba indaba izakudluliselwa e-Ofisini elifaneleko lePhrovinsi  bona kuphenywe.

Imihlobo yeenghonghoyilo engenziwa kwa-ICD:

Isinghonghoyilo seHlangothi II: Singhonghoyilo sokungakhambisani nomthetho kwe-SAPS ngokuya komThetho weNturhu yangeKhaya, umThetho 116 ka-1998 

Isinghonghoyilo seHlangothi III: Singhonghoyilo esisola bona ipholisa  enze isenzo sokwephula umthetho esiphele ngokulimala kumbi okufuna ukwelatjhwa kwesiguli ngokulaliswa. Ukungaziphathi kuhle okunjalo namkha ukwephulwa komthetho kufanele kube kwenzeke lokha umuntu nakavalelweko. Okulandelako lirhemo leenghonghoyilo zeHlangothi III:



Ukusetjenziswa kumbi kwamandla okunomphumela omumbi emphakathini ngokuya kokulimala okubangiweko: sibalo sabantu abathintekako; inani lemali ethintekako; namkha isikhathi sokwenzeka.
Ukutjhisa
Ukulimaza ngehloso yokulimaza kumbi namkha ukulinga ukubulala
Ukuthumba
Ukukhandela ukusebenza komthetho
Ukwenza ngokukopa namkha ukusebenzisa umtlolo owaziko bona wenziwe ngokukopa wenani le-R50 000 namkha ngaphezulu
Ukweba
Ukuhlukumeza ngokomseme
Ukukhuluma amala ekhotho
Inturhu yeemphakathini
Ukuthusela
Ukuthumba
Ukona ipahla
Ukuzibandakanya esiqhemeni sezelelesi
Ukuba nepahla eyetjiweko
Ukukata
Ukufumana ipahla eyetjiweko
Ukubamba ikunzi
Ikohlakalo
Ukulalana ngemva
Ukweba
Ukuzwisa ubuhlungu ngokufuna ilwazi
Ukufumana into ngamandla
Ukukhuthaza inturhu, isibopho sobugobotjani namkha ukulinga ukwenza esinye sezenzo ezirhenyiswe ngehla


Isinghonghoyilo seHlangothi IV: Singhonghoyilo esisola bona ilunga lenze isenzo sokwephula umthetho ngaphandle kwalezo ezirhenyiswe ngehla namkha ukungaziphathi kuhle okungakhenge kube nomphumela wokuhlongakala namkha ukulimala kumbi komunye.
Isinghonghoyilo seHlangothi V: Singhonghoyilo esenzeka ngaphandle kwegunya namkha lomthethomgomo we-ICD.

Iinghonghoyilo ezingeze zenziwa kwa-ICD:

Iinghonghoyilo zezehlakalo ezenzeka ngaphambi kokuhlonywa kwe-ICD. Lokhu kutjho zoke izehlakalo ezenzeka ngaphambi kokuhlonywa kwe-ICD. Lokhu kutjho zoke izehlakalo ezenzeka ngaphambi komhlaka Apreli 1997 kanye nalezo ezenzeka esikhathini esidlula unyaka ngaphambi kobana zibikwe kwa-ICD, ngaphandle kobana kube nobujamo obunye.
Iinghonghoyilo ezenziwa ngabasebenzi bemiSebenzi yokuLungiswa kokuziPhatha , iinkhulu zekhotho kanye namalunga wamaJoni weSewula Afrika.

Nawufuna ilwazi elinabileko, yiya ku-website ye-Independent Complaints Directorate.

Top

Amagadango okufanele alandelwe

Ungenza isinghonhoyilo ngokwakho, ngomtato, ngencwadi namkha nge-e-mail e-ofisini eliseduze le-ICD. Iinghonghoyilo zingenziwa ngesikhathi somsebenzi, phakathi kwaka-8h00 no-16h30.

Zalisa iForomo lokuBika isiNghonghoyilo   bewulifeksele e-ofisini eliseduze le-ICD.

I-ICD ingakubawa ukunikela ngelwazi elingezelelweko ngaphambi kobana isinghonghoyilo siphenywe.

Nayikuthi uza ngokwakho, uzakubonana nesisebenzi esiphethe umlandu namkha umcozululi.


Top

Imithetho esetjenziswako

South African Police Act, 1995  

Top

Amazinga wokusebenza nesikhathi

Ukusetjenzwa kweenghonghoyilo:

Ukuvunywa kweklayenti kungathatha imizuzu emihlanu.
Isikhathi sokulinda sokukhulumisana nesisebenzi esiphethe umlandu namkha umcozululi kungaba mizuzu ema-30.
Ukuvuma ngomtlolo ukufumana isinghonghoyilo kungathatha imizuzu ema-30.
Umbiko weragelo phambili ungathatha amalanga ama-30.
Umbiko wokugcina ungathatha amalanga ama-90.

Top

Iindleko

Awubhadeli litho ngalomsebenzi.

Top

Amaforomo azaliswako

Complaint Reporting Form: ICD FORM 1  
DVA FORM 

Top

Imininingwana yokuthintana


"
NF-OBJ	"
Isibawo sokutloliswa njengehlangano yokuzalaniswa kweenlwana namkha iphiko lokutlolisa
Ihlathululo
Amagadango okufanele alandelwe
Imithetho esetjenziswako
Amazinga wokusebenza nesikhathi
Iindleko
Amaforomo azaliswako
Imininingwana yokuthintana

Ihlathululo

Ihlangano yokuzalaniswa kweenlwana namkha iphiko lokutloliswa ngomnqopho wokuzalanisa iinlwana ngokuya komThetho wokwEnziwa Ngcono kweFuyo ka-1998  kufanele itloliswe nomTlolisi wokwEnziwa Ngcono kweenLwana.

Phezulu

Amagadango okufanele alandelwe

Khupha iforomo ku-inthanethi bewulizalise ngokuzeleko. Iforomo godu lingabawiwa emTlolisini wokwEnziwa Ngcono kweenLwana.
Letha iimbawo ku:
The Registrar of Animal Improvement
Private Bag X138
Pretoria
0001

Phezulu

Imithetho esetjenziswako



Animal Improvement Act, 1998  

Phezulu

Amazinga wokusebenza nesikhathi

Isibawo singathatha amalanga ama-30 ukobana sisetjenzwe.

Phezulu

Iindleko

R4 798

Phezulu

Amaforomo azaliswako



Application for registration as a breed society or registering authority 

Phezulu

Imininingwana yokuthintana


"
NF-OBJ	"

Isibawo sokulethwa ngenarheni kwamakhemikhali

Ihlathululo
Amagadango okufanele alandelwe
Imithetho esetjenziswako
Amazinga wokusebenza nesikhathi
Iindleko
Amaforomo azaliswako
Imininingwana yokuthintana

Ihlathululo

Nawufuna ukungenisa amakhemikhali ngenarheni, kufuneka imvumo ekhethekileko ozoyithola kuNgqongqotjhe wezokuRhwebelana namaBubulo namkha abasebenzeli bakhe. Iphiko laboNgqongqotjhe lizakuthatha isiqunto sokobana lokho kuzokusiza umphakathi namkha awa.

Amagadango wokulawula ukungeniswa kwepahla anikelwa ngokuphuhlisa ukulawula ibhoduluko eliphilileko nelivikelekileko begodu nangokukhambisana nokuphepha kanye nekhwalithi. Kuqinisekisa nokuthi amakhemikhali ayakhambelana neemfuneko zebhoduluko.

Nawufuna ilwazi elinabileko, yiya ku-website ye-International Trade and Adminstration Commission.

Top

Amagadango okufanele alandelwe

Zalisa iforomo lesibawo elitholakala ema-ofisini womNyango wezokuRhwebelana namaBubulo.
Nikela ikhophi eqinisekisiweko kamazisi kanye/namkha incwadi ejamele umazisi nawenza isibawo sekampani.
Letha iforomo lesibawo ephikweni labaNqophisi: ukulawulwa kokungenisa nokukhupha ipahla.

Top

Imithetho esetjenziswako

International Trade Administration Act, 2002  

Top

Amazinga wokusebenza nesikhathi

Kungathatha amalanga amathathu ukusebenza isibawo sakho.

Top

Iindleko

Awubhadeli litho ngalomsebenzi.


Top

Amaforomo azaliswako

Application for importation of chemicals 
Annexure to H464 application for importation of chemicals 

Top

Imininingwana yokuthintana


"
